urun_adi,Fiyat_str,gelis_fiyati_usd,baski_kapasitesi,stok,kendi_depomuz,stok_kodu,yazici_uyumluluk_listesi
"XBox HP Q5949X,Q7553X & CANON CRG-708H,CRG-715H (7K)",5.55 USD 220.86 TL,5.55,7000,100,1,11956,"HP Q5949X (49X): 1320, 3390, 3392; HP Q7553X (53X): P2014, P2015, M2727; CANON CRG708H: LBP3300, LBP3360; CANON CRG715H: LBP3310, LBP3370"
XBox HP W1103A (103A) (2.5K),1.99 USD 79.04 TL,1.99,2500,100,10,12829,"HP W1103A (103A): Neverstop Laser 1000, MFP1200"
XBox HP W1106A (106A) (1K),3.95 USD 157.32 TL,3.95,1000,100,100,11777,"HP W1106A (106A): 107, MFP135, MFP137, MFP138"
XBox HP W1106A (106A) Chipsiz (1K),3.80 USD 151.27 TL,3.80,1000,100,100,11901,"HP W1106A (106A): 107, MFP135, MFP137, MFP138"
XBox HP W1106X (106X) (2.5K),4.12 USD 164.13 TL,4.12,2500,100,3,16841,"HP W1106X (106X): 107, MFP135, MFP137, MFP138"
"XBox HP W1106X (106X) Chipsiz Yüksek Kapasite (2,5K)",4.07 USD 161.86 TL,04.07,2500,100,10,12780,"HP W1106X (106X): 107, MFP135, MFP137, MFP138"
XBox HP W1106XL (106XL) (5K),5.27 USD 209.89 TL,5.27,5000,100,30,14752,"HP W1106XL (106XL): 107, MFP135, MFP137, MFP138"
XBox HP W1106XL (106XL) Chipsiz Ekstra Yüksek Kapasite (5K),4.86 USD 193.63 TL,4.86,5000,100,9,12825,"HP W1106XL (106XL): 107, MFP135, MFP137, MFP138"
XBox HP W1331A (331A) (5K),7.25 USD 288.55 TL,7.25,5000,100,0,16829,"HP W1331A (331A): M408, MFP432"
XBox HP W1331X (331X) (15K),7.44 USD 296.11 TL,7.44,15000,100,3,16830,"HP W1331X (331X): M408, MFP432"
XBox HP W1332A (332A) Drum Unit (30K),5.99 USD 238.63 TL,5.99,30000,0,0,17133,"HP W1332A (332A): M408, MFP432"
XBox HP W1360A (136A) (1.15K),7.95 USD 316.53 TL,7.95,1150,0,0,17091,"HP W1360A (136A): M211, MFP M236"
XBox HP W1500A (150A) (1K),6.99 USD 278.34 TL,6.99,1000,100,30,16938,"HP W1500A (150A): LaserJet M109, M111, M112, M141, MFP M141"
XBox HP W1500A (150A) Chipsiz (1K),4.03 USD 160.35 TL,04.03,1000,100,8,16937,"HP W1500A (150A): LaserJet M109, M111, M112, M141, MFP M141"
XBox HP W1510A (151A) (3.05K),9.50 USD 378.18 TL,9.50,3050,100,8,16863,"HP W1510A (151A): LaserJet Pro 4003, MFP 4103"
XBox HP W1510A (151A) Chipsiz (3.05K),5.25 USD 209.13 TL,5.25,3050,100,10,16862,"HP W1510A (151A): LaserJet Pro 4003, MFP4103"
XBox HP W1510X (151X) (9.7K),12.90 USD 513.56 TL,12.90,9700,20,2,16864,"HP W1510X (151X): LaserJet Pro 4003, MFP4103"
XBox HP W1540A (154A) Toner Reload Kit (2.5K),2.29 USD 91.14 TL,2.29,2500,100,5,16861,"HP W1540A (154A): LaserJet Tank 1502, 1602, 1604, 2502, MFP1602, MFP1604, MFP2602, MFP2603, MFP2604, MFP2605"
XBox HP W1540X (154X) Toner Reload Kit (5K),2.50 USD 99.46 TL,2.50,5000,100,0,16936,"HP W1540X (154X): LaserJet Tank 1502,1602 MFP,2502,2602 MFP"
XBox HP W2030A (415A) & CANON CRG-055BK Black Chipsiz (2.4K),4.99 USD 198.54 TL,4.99,2400,100,9,13163,"HP W2030A (415A): M455, MFP M454, MFP M479, MFP M480; CANON CRG055 BK: LBP662, LBP663, LBP664, MF741, MF742, MF743, MF744, MF745, MF746"
XBox HP W2030A (415A) Black (2.4K),7.45 USD 296.49 TL,7.45,2400,50,8,16763,"HP W2030A (415A): M455, MFP M454, MFP M479, MFP M480"
XBox HP W2030X (415X) Black (7.5K),14.25 USD 567.27 TL,14.25,7500,50,1,17134,"HP W2030X (415X): M455, MFP M454, MFP M479, MFP M480"
XBox HP W2030X (415X) & CANON CRG-055HBK Black Chipsiz (7.5K),7.24 USD 288.17 TL,7.24,7500,50,2,13167,"HP W2030X (415X): M455, MFP M454, MFP M479, MFP M480; CANON CRG055H BK: LBP662, LBP663, LBP664, MF741, MF742, MF743, MF744, MF745, MF746; CANON T09BK: i-SENSYS X-C1127"
XBox HP W2031A (415A) & CANON CRG-055C Cyan Chipsiz (2.1K),4.99 USD 198.54 TL,4.99,2100,100,5,13164,"HP W2031A (415A): M455, MFP M454, MFP M479, MFP M480; CANON CRG055 C: LBP662, LBP663, LBP664, MF741, MF742, MF743, MF744, MF745, MF746"
XBox HP W2031A (415A) Cyan (2.1K),7.45 USD 296.49 TL,7.45,2100,40,10,16764,"HP W2031A (415A): M455, MFP M454, MFP M479, MFP M480"
XBox HP W2031X (415X) & CANON CRG-055HC Cyan Chipsiz (6K),7.24 USD 288.17 TL,7.24,6000,50,2,13168,"HP W2031X (415X): M455, MFP M454, MFP M479, MFP M480; CANON CRG055H C: LBP662, LBP663, LBP664, MF741, MF742, MF743, MF744, MF745, MF746; CANON T09C: i-SENSYS X-C1127"
XBox HP W2031X (415X) Cyan (6K),14.25 USD 567.27 TL,14.25,6000,10,0,17135,"HP W2031X (415X): M455, MFP M454, MFP M479, MFP M480"
XBox HP W2032A (415A) & CANON CRG-055Y Yellow Chipsiz (2.1K),4.99 USD 198.54 TL,4.99,2100,100,6,13165,"HP W2032A (415A): M455, MFP M454, MFP M479, MFP M480; CANON CRG055 Y: LBP662, LBP663, LBP664, MF741, MF742, MF743, MF744, MF745, MF746"
XBox HP W2032A (415A) Yellow (2.1k),7.45 USD 296.49 TL,7.45,2100,30,10,16765,"HP W2032A (415A): M455, MFP M454, MFP M479, MFP M480"
XBox HP W2032X (415X) & CANON CRG-055HY Yellow Chipsiz (6K),7.24 USD 288.17 TL,7.24,6000,50,1,13169,"HP W2032X (415X): M455, MFP M454, MFP M479, MFP M480; CANON CRG055H Y: LBP662, LBP663, LBP664, MF741, MF742, MF743, MF744, MF745, MF746; CANON T09Y: i-SENSYS X-C1127"
XBox HP W2032X (415X) Yellow (6K),14.25 USD 567.27 TL,14.25,6000,10,0,17136,"HP W2032X (415X): M455, MFP M454, MFP M479, MFP M480"
XBox HP W2033A (415A) & CANON CRG-055M Magenta Chipsiz (2.1K),4.99 USD 198.54 TL,4.99,2100,100,10,13166,"HP W2033A (415A): M455, MFP M454, MFP M479, MFP M480; CANON CRG055 M: LBP662, LBP663, LBP664, MF741, MF742, MF743, MF744, MF745, MF746"
XBox HP W2033A (415A) Magenta (2.1k),7.45 USD 296.49 TL,7.45,2100,40,10,16766,"HP W2033A (415A): M455, MFP M454, MFP M479, MFP M480"
XBox HP W2033X (415X) & CANON CRG-055HM Magenta Chipsiz (6K),7.24 USD 288.17 TL,7.24,6000,50,1,13170,"HP W2033X (415X): M455, MFP M454, MFP M479, MFP M480; CANON CRG055H M: LBP662, LBP663, LBP664, MF741, MF742, MF743, MF744, MF745, MF746; CANON T09M: i-SENSYS X-C1127"
XBox HP W2033X (415X) Magenta (6K),14.25 USD 567.27 TL,14.25,6000,9,0,17137,"HP W2033X (415X): M455, MFP M454, MFP M479, MFP M480"
XBox HP W2070A (117A) Black (1K),4.15 USD 165.26 TL,4.15,1000,0,0,14953,"HP W2070A (117A): 150, MFP178, MFP179"
XBox HP W2070A (117A) Black Chipsiz (1K),4.05 USD 161.10 TL,04.05,1000,100,1,14927,"HP W2070A (117A): 150, MFP178, MFP179"
XBox HP W2071A (117A) Cyan (0.7K),4.25 USD 169.05 TL,4.25,700,100,20,14954,"HP W2071A (117A): 150, MFP178, MFP179"
XBox HP W2071A (117A) Cyan Chipsiz (0.7K),4.05 USD 161.10 TL,04.05,700,50,1,14928,"HP W2071A (117A): 150, MFP178, MFP179"
XBox HP W2072A (117A) Yellow (0.7K),4.25 USD 169.05 TL,4.25,700,100,20,14955,"HP W2072A (117A): 150, MFP178, MFP179"
XBox HP W2072A (117A) Yellow Chipsiz (0.7K),4.05 USD 161.10 TL,04.05,700,20,2,14929,"HP W2072A (117A): 150, MFP178, MFP179"
XBox HP W2073A (117A) Magenta (0.7K),4.25 USD 169.05 TL,4.25,700,100,20,14956,"HP W2073A (117A): 150, MFP178, MFP179"
XBox HP W2073A (117A) Magenta Chipsiz (0.7K),4.05 USD 161.10 TL,04.05,700,50,2,14930,"HP W2073A (117A): 150, MFP178, MFP179"
XBox LEXMARK E260 (E260A11E) (3.5K),8.50 USD 338.47 TL,8.50,3500,100,5,15199,"LEXMARK E260A11E, E260A21E: E260, E360, E460, E462"
XBox LEXMARK E260 (E260X22G) Drum Unit (30K),7.95 USD 316.53 TL,7.95,30000,100,6,12831,"LEXMARK E260X22G: E260, E360, E460, E462, X264, X363, X364, X463, X464, X466"
XBox LEXMARK MS/MX 410 MX310 (505X605H) (10K),7.50 USD 298.38 TL,7.50,10000,100,6,11326,"LEXMARK 50F5X00, 505X: MS410, MS415, MS510, MS610; LEXMARK 60F5H00, 605H: MX310, MX410, MX510, MX511, MX610, MX611"
XBox LEXMARK MS/MX 510 (505U&605X) (20K),7.95 USD 316.53 TL,7.95,20000,100,1,11616,"LEXMARK 50F5U00, 505U: MS510, MS610; LEXMARK 60F5X00, 605X: MX510, MX511, MX610, MX611"
XBox LEXMARK MS/MX 710 (525H&625H) (25K),12.40 USD 493.52 TL,12.40,25000,100,2,11637,"LEXMARK 52D5H00, 525H: MS710, MS711, MS810, MS811, MS812; LEXMARK 62D5H00, 625H: MX710, MX711, MX810, MX811, MX812"
Xbox LEXMARK MS/MX 811 (525X&625X) (45K),18.70 USD 744.25 TL,18.70,45000,100,0,17087,"LEXMARK 52D5X00, 525X: MS811, MS812; LEXMARK 62D5X00, 625X: MX711, MX810, MX811, MX812"
XBox LEXMARK MS310 (505H) (5K),6.75 USD 268.88 TL,6.75,5000,100,2,15297,"LEXMARK 50F5H00, 505H: MS310, MS312, MS315, MS410, MS415, MS510, MS610"
XBox LEXMARK MS310 (50F0Z00) Drum Unit (60K),16.50 USD 656.89 TL,16.50,60000,100,1,16376,"LEXMARK 50F0Z00, 500Z: MS310, MS312, MS315, MS317, MS410, MS415, MS417, MS510, MS517, MS610, MS617, MX310, MX317, MX410, MX417, MX510, MX511, MX517, MX611, MX617"
"XBox LEXMARK MS317 (51B5000) (2,5K)",5.15 USD 204.97 TL,5.15,2500,100,10,11239,"LEXMARK 51B5000, 515: MS317, MS417, MS517, MS617, MX317, MX417, MX517, MX617"
"XBox LEXMARK MS417 (51B5H00) (8,5K)",7.45 USD 296.49 TL,7.45,8500,100,2,11240,"LEXMARK 51B5H00, 515H: MS317, MS417, MS517, MS617, MX417, MX517, MX617"
XBox LEXMARK MS710 (520Z) (52D0Z00) Drum Unit (100K),22.55 USD 897.79 TL,22.55,100000,0,0,16778,"LEXMARK 52D0Z00, 520Z: MS710, MS711, MS810, MS811, MS812, MS817, MS818, MX710, MX711, MX717, MX718, MX810, MX811, MX812"
XBox LEXMARK T650 (X651H11E&T650H11E) (25K),"27.38 USD 1,089.91 TL",27.38,25000,100,3,11328,"LEXMARK T650H11E, T650H21E: T650, T652, T654, T656; LEXMARK X651H11E, X651H21E: X651, X652, X654, X656, X658"
XBox LEXMARK X264 (X264H11G) Yüksek Kapasite (9K),9.00 USD 358.13 TL,9.00,9000,50,3,15247,"LEXMARK X264H11G, X264H21G: X264, X363, X364"
XBox OKI B401 (44992404) Yüksek Kapasite (2.5K),2.50 USD 99.46 TL,2.50,2500,100,30,11675,"OKI 44992404: B401, MB441, MB451"
XBox OKI B401&B411 Drum Unit (44574307&44574302) (25K),13.90 USD 553.27 TL,13.90,25000,100,8,12575,"OKI 44574307: B401, MB441, MB451; OKI 44574302: B411, B412, B431, B432, B512, MB461, MB471, MB472, MB491, MB492, MB562"
XBox OKI B412 (45807119) (3K),2.80 USD 111.56 TL,2.80,3000,100,0,17128,"OKI 45807119: B412, B432, B512, MB472, MB492, MB562"
XBox OKI B412 (45807120) Yüksek Kapasite (7K),3.30 USD 131.23 TL,3.30,7000,100,30,11895,"OKI 45807120: B412, B432, B512, MB472, MB492, MB562"
XBox OKI B412 (45807121) Extra Yüksek Kapasite (12K),5.00 USD 198.92 TL,5.00,12000,100,8,17132,"OKI 45807121: B412, B432, B512, MB472, MB492, MB562"
XBox OKI B431 (44574705) (3K),3.70 USD 147.11 TL,3.70,3000,100,1,11740,"OKI 44574705: B411, B431, MB461, MB471, MB491"
XBox OKI B431 (44574805) Yüksek Kapasite (7K),3.85 USD 153.16 TL,3.85,7000,100,0,17130,"OKI 44574805: B431, MB461, MB471, MB491"
XBox OKI B431 (44917608) Extra Yüksek Kapasite (12K),5.11 USD 203.46 TL,5.11,12000,100,0,17131,"OKI 44917608: B431, MB461, MB471, MB491"
XBox OKI B721 (45488802) (18K),"60.00 USD 2,388.57 TL",60.00,18000,10,0,16998,"OKI 45488802: B721, B731, MB731, MB760, MB770"
XBox OKI C301 Black (44973544) (2.2K),4.00 USD 159.21 TL,4.00,2200,30,2,11816,"OKI 44973544: C301, C321, MC332, MC342"
XBox OKI C301 Cyan (44973543) (1.5K),3.25 USD 129.34 TL,3.25,1500,50,2,11817,"OKI 44973543: C301, C321, MC332, MC342"
XBox OKI C301 Magenta (44973542) (1.5K),3.25 USD 129.34 TL,3.25,1500,50,2,11818,"OKI 44973542: C301, C321, MC332, MC342"
XBox OKI C301 Yellow (44973541) (1.5K),3.25 USD 129.34 TL,3.25,1500,50,2,11819,"OKI 44973541: C301, C321, MC332, MC342"
XBox OKI C310 Black (44469809) (3.5K),4.70 USD 187.20 TL,4.70,3500,30,1,11896,"OKI 44469809: C310, C330, C331, C510, C511, C530, C531, MC351, MC352, MC361, MC362, MC561, MC562"
XBox OKI C310 Cyan (44469716) (2K),3.25 USD 129.34 TL,3.25,2000,50,1,11897,"OKI 44469716: C310, C330, C331, C510, C511, C530, C531, MC351, MC352, MC361, MC362, MC561, MC562"
XBox OKI C310 Magenta (44469715) (2K),3.25 USD 129.34 TL,3.25,2000,50,1,11898,"OKI 44469715: C310, C330, C331, C510, C511, C530, C531, MC351, MC352, MC361, MC362, MC561, MC562"
XBox OKI C310 Yellow (44469714) (2K),3.25 USD 129.34 TL,3.25,2000,50,1,11899,"OKI 44469714: C310, C330, C331, C510, C511, C530, C531, MC351, MC352, MC361, MC362, MC561, MC562"
XBox OKI C332 & MC363 Black (46508736) (3.5K),4.65 USD 184.93 TL,4.65,3500,50,3,16857,"OKI 46508736: C332, MC363"
XBox OKI C332 & MC363 Cyan (46508735) (3K),3.88 USD 154.30 TL,3.88,3000,30,2,16858,"OKI 46508735: C332, MC363"
XBox OKI C332 & MC363 Magenta (46508734) (3K),3.88 USD 154.30 TL,3.88,3000,30,2,16859,"OKI 46508734: C332, MC363"
XBox OKI C332 & MC363 Yellow (46508733) (3K),3.88 USD 154.30 TL,3.88,3000,30,2,16860,"OKI 46508733: C332, MC363"
XBox PANTUM DL-410 Drum Unit (12K),4.25 USD 169.05 TL,4.25,12000,0,0,17183,"PANTUM DL410: M6700, M6800, M6802, M7100, M7200, M7300, P3010, P3300"
XBox PANTUM DL-425X Drum Unit (25K),5.23 USD 208.00 TL,5.23,25000,50,0,17184,"PANTUM DL425X: M7105, P3305"
XBox PANTUM DL-5120 Drum Unit (30K),5.19 USD 206.48 TL,5.19,30000,0,0,16835,"PANTUM DL5120: BP5100, BM5100"
XBox PANTUM PA-210 (1.6K),4.79 USD 190.60 TL,4.79,1600,100,10,16689,"PANTUM PA-210: M6500, M6550, M6600, P2200, P2500"
XBox PANTUM TL-410H (3K),3.80 USD 151.27 TL,3.80,3000,100,0,16887,"PANTUM TL410H: P3010, P3300, M6700, M6800, M6802, M7100, M7200, M7300, M7310"
XBox PANTUM TL-410X (6K),3.96 USD 157.70 TL,3.96,6000,100,1,16836,"PANTUM TL410X: P3010, P3300, M6700, M6800, M6802, M7100, M7200, M7300, M7310"
XBox PANTUM TL-425U (11K),5.59 USD 222.37 TL,5.59,11000,100,0,16882,"PANTUM TL425U: M7105, P3305"
XBox PANTUM TL-425X (6K),4.03 USD 160.35 TL,04.03,6000,100,1,16837,"PANTUM TL425X: M7105, P3305"
XBox PANTUM TL-5120H (6K),4.75 USD 189.09 TL,4.75,6000,0,0,16839,"PANTUM TL5120H: BP5100, BM5100"
XBox PANTUM TL-5120X (15K),6.25 USD 248.84 TL,6.25,15000,100,0,16840,"PANTUM TL5120X: BP5100, BM5100"
XBox SAMSUNG CLP-365 Black (CLT-K406S) (1.5K),4.95 USD 197.03 TL,4.95,1500,100,2,12819,"SAMSUNG CLT-K406S: CLP360, CLP365, CLP368, CLX3300, CLX3305, C410, C460"
XBox SAMSUNG CLP-365 Cyan (CLT-C406S) (1K),4.95 USD 197.03 TL,4.95,1000,100,2,12820,"SAMSUNG CLT-C406S: CLP360, CLP365, CLP368, CLX3300, CLX3305, C410, C460"
XBox SAMSUNG CLP-365 Magenta (CLT-M406S) (1K),4.95 USD 197.03 TL,4.95,1000,100,2,12821,"SAMSUNG CLT-M406S: CLP360, CLP365, CLP368, CLX3300, CLX3305, C410, C460"
XBox SAMSUNG CLP-365 Yellow (CLT-Y406S) (1K),4.95 USD 197.03 TL,4.95,1000,100,2,12822,"SAMSUNG CLT-Y406S: CLP360, CLP365, CLP368, CLX3300, CLX3305, C410, C460"
XBox SAMSUNG ML-1610 & XEROX 3117 (3K),5.25 USD 209.13 TL,5.25,3000,100,50,15188,"SAMSUNG MLT-D119S: ML1610, ML1615, ML1620, ML1625, ML2010, ML2510, ML2570, ML2571, SCX4321, SCX4521; XEROX 106R01159: PHASER 3117, 3122, 3124, 3125"
XBox SAMSUNG ML-1710D3 & XEROX 3115 (3K),5.66 USD 225.39 TL,5.66,3000,100,0,15189,"SAMSUNG ML-1710D3: ML1410, ML1500, ML1510, ML1520, ML1710, ML1740, ML1750, ML1755; SAMSUNG SCX-4100D3: SCX4100; SAMSUNG SCX-4216D3: SCX4016, SCX4116, SCX 4216, SF560, SF565, SF750, SF755; XEROX 109R00725: PHASER 3115, 3116, 3120, 3121, 3130; XEROX 113R00667: PE16"
XBox SAMSUNG ML-D2850B Yüksek Kapasite (5K),7.95 USD 316.53 TL,7.95,5000,50,0,17098,"SAMSUNG ML-D2850B: ML2450, ML2850, ML2851"
XBox SAMSUNG ML-D3470A (4K),7.49 USD 298.00 TL,7.49,4000,100,0,14931,"SAMSUNG ML-3470A: ML3470, ML3471"
XBox SAMSUNG MLT-D101S (1.5K),3.96 USD 157.70 TL,3.96,1500,100,100,11396,"SAMSUNG MLT-D101S: ML2160, ML2165, SCX3400, SCX3405, SF760P"
"XBox SAMSUNG MLT-D101S,D111L Chipsiz (1.5K)",3.65 USD 145.22 TL,3.65,1500,100,10,11394,"SAMSUNG MLT-D101S: ML2160, ML2165, SCX3400, SCX3405, SF760P; SAMSUNG MLT-D111L: M2020, M2021, M2022, M2026, M2070, M2071"
XBox SAMSUNG MLT-D103L Yüksek Kapasite (2.5K),5.97 USD 237.50 TL,5.97,2500,100,10,15220,"SAMSUNG MLT-D103L: ML2950, ML2951, ML2955, SCX4701, SCX4705, SCX4726, SCX4727, SCX4728, SCX4729"
XBox SAMSUNG MLT-D104S (1.5K),4.15 USD 165.26 TL,4.15,1500,100,50,15281,"SAMSUNG MLT-D104S: ML1660, ML1661, ML1665, ML1666, ML1667, ML1670, ML1675, ML1860, ML1861, ML1864, ML1865, SCX3200, SCX3201, SCX3205, SCX3206, SCX3210, SCX3217, SCX3218"
XBox SAMSUNG MLT-D105L Yüksek Kapasite (2.5K),5.35 USD 212.91 TL,5.35,2500,100,40,15282,"SAMSUNG MLT-D105L: ML1910, ML1915, ML2525, ML2540, ML2545, ML2580, SCX4600, SCX4623, SF650"
XBox SAMSUNG MLT-D105S (1.5K),4.98 USD 198.16 TL,4.98,1500,100,20,11381,"SAMSUNG MLT-D105S: ML1910, ML1915, ML2525, ML2540, ML2545, ML2580, SCX4600, SCX4623, SF650"
XBox SAMSUNG MLT-D108S (1.5K),5.50 USD 218.96 TL,5.50,1500,100,8,15219,"SAMSUNG MLT-D108S: ML1640, ML2240"
XBox SAMSUNG MLT-D109S (2K),6.25 USD 248.84 TL,6.25,2000,100,3,12854,"SAMSUNG MLT-D109S: ML2440, SCX4300"
XBox SAMSUNG MLT-D111L Yüksek Kapasite (1.8K),4.55 USD 181.15 TL,4.55,1800,100,100,12989,"SAMSUNG MLT-D111L: M2020, M2021, M2022, M2026, M2070, M2071"
XBox SAMSUNG MLT-D111S (1K),3.85 USD 153.16 TL,3.85,1000,100,100,12703,"SAMSUNG MLT-D111S: M2020, M2021, M2022, M2026, M2070, M2071"
XBox SAMSUNG MLT-D115L Yüksek Kapasite (3K),6.99 USD 278.34 TL,6.99,3000,100,5,12686,"SAMSUNG MLT-D115L: M2620, M2670, M2820, M2830, M2870, M2880"
XBox SAMSUNG MLT-D116L Yüksek Kapasite (3K),3.79 USD 150.89 TL,3.79,3000,100,30,11408,"SAMSUNG MLT-D116L: M2625, M2675, M2676, M2825, M2826, M2835, M2875, M2876, M2885"
XBox SAMSUNG MLT-D116S (1.2K),3.46 USD 137.66 TL,3.46,1200,100,10,11409,"SAMSUNG MLT-D116S: M2625, M2675, M2676, M2825, M2826, M2835, M2875, M2876, M2885"
XBox SAMSUNG MLT-D203E (10K),8.60 USD 342.25 TL,8.60,10000,100,1,12588,"SAMSUNG MLT-D203E: M3820, M3870, M4020, M4070, M4072"
XBox SAMSUNG MLT-D203L (5K),6.79 USD 270.40 TL,6.79,5000,100,6,11415,"SAMSUNG MLT-D203L: M3320, M3370, M3820, M3870, M4020, M4070, M4072"
XBox SAMSUNG MLT-D203U Yüksek Kapasite (15K),8.89 USD 353.97 TL,8.89,15000,30,9,11424,"SAMSUNG MLT-D203U: M4020, M4070, M4072"
XBox SAMSUNG MLT-D204E Yüksek Kapasite (10K),6.59 USD 262.45 TL,6.59,10000,100,1,11238,"SAMSUNG MLT-D204E: M3825, M3875, M4025, M4075"
XBox SAMSUNG MLT-D204L (5K),5.97 USD 237.50 TL,5.97,5000,100,1,11900,"SAMSUNG MLTD204L: M3325, M3375, M3825, M3875, M4025, M4075"
XBox SAMSUNG MLT-D204S (3K),5.87 USD 233.71 TL,5.87,3000,50,3,11426,"SAMSUNG MLT-D204S: M3325, M3375, M3825, M3875, M4025, M4075"
XBox SAMSUNG MLT-D204U Extra Yüksek Kapasite (15K),6.95 USD 276.83 TL,6.95,15000,100,10,11436,"SAMSUNG MLT-D204U: M4025, M4075"
XBox SAMSUNG MLT-D205E Yüksek Kapasite (10K),7.99 USD 318.05 TL,7.99,10000,100,2,11527,"SAMSUNG MLT-D205E: ML3710, ML3712, SCX5637, SCX5639, SCX5737, SCX5739"
XBox SAMSUNG MLT-D205L (5K),7.29 USD 290.06 TL,7.29,5000,100,10,11465,"SAMSUNG MLT-D205L: ML3310, ML3312, ML3710, ML3712, SCX4833, SCX4835, SCX5637, SCX5639, SCX5737, SCX5739"
XBox SAMSUNG MLT-D209L Yüksek Kapasite (5K),6.79 USD 270.40 TL,6.79,5000,40,0,17357,"SAMSUNG MLT-D209L: ML2855, SCX4824, SCX4825, SCX4826, SCX4828"
XBox SAMSUNG MLT-R116 Drum Unit (9K),3.65 USD 145.22 TL,3.65,9000,100,10,11867,"SAMSUNG MLT-R116: M2625, M2675, M2676, M2825, M2826, M2835, M2875, M2876, M2885; XEROX 106R04347: B205, B210, B215"
XBox SAMSUNG MLT-R204 Drum Unit (30K),4.65 USD 184.93 TL,4.65,30000,100,4,11865,"SAMSUNG MLT-R204: M3325, M3375, M3825, M3875, M4025, M4075"
XBox SAMSUNG SCX-D4200A &XEROX PE114 (3K),6.50 USD 258.67 TL,6.50,3000,100,2,12855,SAMSUNG SCX-D4200A: SCX4200; XEROX 013R00607: PE114
XBox SAMSUNG XPRESS SL-C430 Black (CLT-K404S) (1.5K),5.75 USD 228.80 TL,5.75,1500,30,1,17138,"SAMSUNG CLT-K404S: SL-C430, SL-C480"
Xbox SAMSUNG XPRESS SL-C430 Cyan (CLT-C404S) (1K),5.75 USD 228.80 TL,5.75,1000,10,1,17139,"SAMSUNG CLT-C404S: SL-C430, SL-C480"
XBox SAMSUNG XPRESS SL-C430 Magenta (CLT-M404S) (1K),5.75 USD 228.80 TL,5.75,1000,10,1,17140,"SAMSUNG CLT-M404S: SL-C430, SL-C480"
XBox SAMSUNG XPRESS SL-C430 Yellow (CLT-Y404S) (1K),5.75 USD 228.80 TL,5.75,1000,10,1,17141,"SAMSUNG CLT-Y404S: SL-C430, SL-C480"
"XBox XEROX B205, B210, B215 (106R04348) (3K)",5.50 USD 218.96 TL,5.50,3000,100,10,16337,"XEROX 106R04348: B205, B210, B215"
"XBox XEROX B205, B210, B215 (106R04348) Chipsiz (3K)",3.75 USD 149.38 TL,3.75,3000,100,10,14935,"XEROX 106R04348: B205, B210, B215"
XBox XEROX PHASER 3010 (106R02182) Yüksek Kapasite (2.3K),1.49 USD 59.37 TL,1.49,2300,50,2,12849,"XEROX 106R02182: Phaser 3010, Phaser 3040, WorkCentre3045"
XBox XEROX PHASER 3020 (106R02773) (1.5K),3.95 USD 157.32 TL,3.95,1500,100,100,15088,"XEROX 106R02773: Phaser 3020, WorkCentre 3025, NL-5928 RC VENLO"
XBox XEROX PHASER 3052 (101R00474) Drum Unit (10K),3.75 USD 149.38 TL,3.75,10000,100,5,14960,"XEROX 101R00474: Phaser 3052, Phaser 3260, WorkCentre 3215, WorkCentre 3225"
XBox XEROX PHASER 3052 (106R02778) (3K),3.80 USD 151.27 TL,3.80,3000,100,20,11343,"XEROX 106R02778: Phaser 3052, Phaser 3260, WorkCentre 3215, WorkCentre 3225"
XBox XEROX PHASER 3140 (108R00909) Yüksek Kapasite (2.5K),5.15 USD 204.97 TL,5.15,2500,100,4,11382,"XEROX 108R00909: Phaser 3140, Phaser 3155, Phaser 3160"
XBox XEROX PHASER 3330 (106R03621) (8.5K),6.36 USD 253.00 TL,6.36,8500,50,10,12830,"XEROX 106R03621: Phaser 3330, WorkCentre 3335, WorkCentre 3345"
XBox XEROX PHASER 3330 (106R03623) Yüksek Kapasite (15K),7.25 USD 288.55 TL,7.25,15000,40,2,12832,"XEROX 106R03623: Phaser 3330, WorkCentre 3335, WorkCentre 3345"
XBox XEROX PHASER 3330 Drum Unit (106R00555) (30K),4.73 USD 188.33 TL,4.73,30000,100,2,17000,"XEROX 106R00555: PHASER 3330, WORKCENTRE 3335, WORKCENTRE 3345"
"XBox XEROX WC 3210,3220 (106R01487) Yüksek Kapasite (4.1K)",8.15 USD 324.48 TL,8.15,4100,10,1,12857,"XEROX 106R01487: WorkCentre 3210, WorkCentre 3220"
"XBox XEROX WC 3315,3325 (106R02310) (5K)",7.25 USD 288.55 TL,7.25,5000,100,9,11475,"XEROX 106R02310: WorkCentre 3315, WorkCentre 3325"
XBox XEROX WC PE220 (013R00621) (3K),5.99 USD 238.63 TL,5.99,3000,40,2,12856,XEROX 013R00621: WorkCentre PE220
PANTUM DL-410 Drum Unit (12K),5.29 USD 210.58 TL,5.29,12000,100,0,16326,"PANTUM DL410: M6700, M6800, M6802, M7100, M7200, M7300, P3010, P3300"
PANTUM CTL-2200BK Black (1.5K),"65.33 USD 2,600.66 TL",65.33,1500,5,0,17150,"PANTUM CTL2200BK: CM2200, CP2000"
PANTUM CTL-2200C Cyan (1.5K),"65.33 USD 2,600.66 TL",65.33,1500,5,0,17151,"PANTUM CTL2000C: CM2200, CP2200"
PANTUM CTL-2200HBK Black (3.5K),"78.67 USD 3,131.70 TL",78.67,3500,5,0,17154,"PANTUM CTL2000HBK: CM2200, CP2200"
